Flt_No,Flt_Dt,AC_Reg,Dep_Stn,Arr_Stn,Pay_Max,Pay_Act,ZFW_Max,ZFW_Act,Take_Off_Fuel,TOW_Max,TOW_Act,Trip_Fuel,LW_Max,LW_Act,Pax_F,Pax_C,Pax_Y,Pax_Male,Pax_Female,Pax_Child,Pax_Infant,Pax_Load,Load_Comp,Bag_Load,Cargo_Load,Mail_Load,Engg_Load,Dry_Op_Wt,Cockpit_Crew,Cabin_Crew,Pad_F,Pad_C,Pad_Y,LDM_Dt,RMK,UndLoadBefLMC,ThruBagLoad,ThruCargoLoad,ThruMailLoad,Leg_No,Flt_No_Flt_Dt_Dep_Stn_Arr_Stn
9I0871,2019-05-07,VTAIT,HYD,ISK,6633,3642,21000,17409,2600,23000,20009,1135,22350,18874,0,0,45,34,10,1,0,3335,307,307,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087107/05/2019HYDISK
9I0871,2019-05-08,VTAIV,HYD,ISK,6609,4714,21000,18505,2600,23000,21105,1135,22350,19970,0,0,59,43,14,2,1,4355,359,359,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087108/05/2019HYDISK
9I0871,2019-05-09,VTAIV,HYD,ISK,6409,4802,21000,18593,2800,23000,21393,1135,22350,20258,0,0,62,47,11,4,1,4500,302,302,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087109/05/2019HYDISK
9I0871,2019-05-09,VTAIV,ISK,AMD,6809,4950,21000,18741,2400,23000,21141,859,22350,20282,0,0,62,45,16,1,1,4620,330,306,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087109/05/2019ISKAMD
9I0871,2019-05-10,VTAIZ,HYD,ISK,6153,4947,21000,18794,3000,23000,21794,1135,22350,20659,0,0,62,40,21,1,0,4610,337,337,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087110/05/2019HYDISK
9I0871,2019-05-10,VTAIZ,ISK,AMD,6853,3697,21000,17544,2300,23000,19844,859,22350,18985,0,0,49,36,7,6,0,3435,262,237,0,0,0,13847,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087110/05/2019ISKAMD
9I0871,2019-05-11,VTAIZ,HYD,ISK,6553,4799,21000,18646,2600,23000,21246,1135,22350,20111,0,0,63,40,15,8,0,4405,394,394,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087111/05/2019HYDISK
9I0871,2019-05-11,VTAIZ,ISK,AMD,7053,4956,21000,18803,2100,23000,20903,859,22350,20044,0,0,63,45,14,4,0,4565,391,276,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087111/05/2019ISKAMD
9I0871,2019-05-12,VTAIV,HYD,ISK,6509,3126,21000,16917,2700,23000,19617,1135,22350,18482,0,0,41,23,13,5,0,2875,251,251,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087112/05/2019HYDISK
9I0871,2019-05-13,VTAIV,HYD,ISK,6609,4570,21000,18361,2600,23000,20961,1135,22350,19826,0,0,58,41,14,3,1,4240,330,330,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087113/05/2019HYDISK
9I0871,2019-05-13,VTAIV,ISK,AMD,7009,4794,21000,18585,2200,23000,20785,859,22350,19926,0,0,59,35,21,3,1,4315,479,439,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087113/05/2019ISKAMD
9I0871,2019-05-14,VTAIV,HYD,ISK,6609,4063,21000,17854,2600,23000,20454,1135,22350,19319,0,0,51,38,11,2,1,3755,308,308,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087114/05/2019HYDISK
9I0871,2019-05-14,VTAIV,ISK,AMD,6809,4840,21000,18631,2400,23000,21031,859,22350,20172,0,0,59,43,15,1,0,4385,455,396,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087114/05/2019ISKAMD
9I0871,2019-05-15,VTAIZ,HYD,ISK,6553,4946,21000,18793,2600,23000,21393,1135,22350,20258,0,0,62,51,11,0,0,4650,296,296,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087115/05/2019HYDISK
9I0871,2019-05-15,VTAIZ,ISK,AMD,6753,5044,21000,18891,2400,23000,21291,859,22350,20432,0,0,62,45,16,1,0,4610,434,379,0,0,0,13847,2,2,0,0,3,1900-01-01 00:00:00,   ,,,,,,9I087115/05/2019ISKAMD
9I0871,2019-05-16,VTRKG,HYD,ISK,6591,4175,21000,17984,2600,23000,20584,1135,22350,19449,0,0,52,39,10,3,0,3780,395,395,0,0,0,13809,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087116/05/2019HYDISK
9I0871,2019-05-16,VTRKG,ISK,AMD,7091,3541,21000,17350,2100,23000,19450,859,22350,18591,0,0,44,32,10,2,0,3220,321,263,0,0,0,13809,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087116/05/2019ISKAMD
9I0871,2019-05-17,VTAIZ,HYD,ISK,6753,4056,21000,17903,2400,23000,20303,1135,22350,19168,0,0,52,34,13,5,1,3710,346,345,1,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087117/05/2019HYDISK
9I0871,2019-05-17,VTAIZ,ISK,AMD,7053,3061,21000,16908,2100,23000,19008,859,22350,18149,0,0,38,28,10,0,1,2860,201,170,0,0,0,13847,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087117/05/2019ISKAMD
9I0871,2019-05-18,VTAIZ,HYD,ISK,6453,4138,21000,17985,2700,23000,20685,1135,22350,19550,0,0,53,35,15,3,0,3855,283,283,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087118/05/2019HYDISK
9I0871,2019-05-18,VTAIZ,ISK,AMD,6753,4595,21000,18442,2400,23000,20842,859,22350,19983,0,0,58,32,22,4,0,4190,405,382,0,0,0,13847,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087118/05/2019ISKAMD
9I0871,2019-05-19,VTAIZ,HYD,ISK,6653,4903,21000,18750,2500,23000,21250,1135,22350,20115,0,0,62,33,25,4,1,4500,403,403,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087119/05/2019HYDISK
9I0871,2019-05-20,VTAIZ,HYD,ISK,6753,4332,21000,18179,2400,23000,20579,1135,22350,19444,0,0,54,29,20,5,1,3860,472,471,1,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087120/05/2019HYDISK
9I0871,2019-05-21,VTAIV,HYD,ISK,6809,4564,21000,18355,2400,23000,20755,1135,22350,19620,0,0,57,49,7,1,0,4235,329,329,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087121/05/2019HYDISK
9I0871,2019-05-22,VTRKC,HYD,ISK,6820,4170,21000,17950,2400,23000,20350,1135,22350,19215,0,0,51,34,15,2,0,3745,425,425,0,0,0,13780,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087122/05/2019HYDISK
9I0871,2019-05-23,VTAIV,HYD,ISK,6809,3679,21000,17470,2400,23000,19870,1135,22350,18735,0,0,47,34,11,2,2,3465,214,214,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087123/05/2019HYDISK
9I0871,2019-05-24,VTRKC,HYD,ISK,6620,2939,21000,16719,2600,23000,19319,1135,22350,18184,0,0,38,24,12,2,0,2770,169,169,0,0,0,13780,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087124/05/2019HYDISK
9I0871,2019-05-26,VTAIV,HYD,ISK,6309,4324,21000,18115,2900,23000,21015,1135,22350,19880,0,0,56,28,20,8,1,3890,434,434,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087126/05/2019HYDISK
9I0871,2019-05-27,VTRKF,HYD,ISK,6789,4449,21000,18260,2400,23000,20660,1135,22350,19525,0,0,56,34,18,4,1,4050,399,399,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087127/05/2019HYDISK
9I0871,2019-05-28,VTAIV,HYD,ISK,6524,3736,21000,17612,2600,23000,20212,1135,22350,19077,0,0,46,29,16,1,1,3420,316,316,0,0,0,13876,3,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087128/05/2019HYDISK
9I0871,2019-05-29,VTAIY,HYD,ISK,6287,4380,21000,18493,2600,23000,21093,1135,22350,19958,0,0,54,41,13,0,0,4050,330,330,0,0,0,14113,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087129/05/2019HYDISK
9I0871,2019-05-30,VTAIV,HYD,ISK,6609,3389,21000,17180,2600,23000,19780,1135,22350,18645,0,0,44,28,12,4,0,3140,249,249,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087130/05/2019HYDISK
9I0871,2019-05-31,VTAIY,HYD,ISK,6287,3789,21000,17902,2600,23000,20502,1135,22350,19367,0,0,48,32,12,4,0,3440,349,349,0,0,0,14113,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087131/05/2019HYDISK
9I0872,2019-05-01,VTAIV,AMD,ISK,7009,3909,21000,17700,2200,23000,19900,717,22350,19183,0,0,49,41,7,1,0,3635,274,274,0,0,0,13791,2,2,0,0,4,1900-01-01 00:00:00,   ,,,,,,9I087201/05/2019AMDISK
9I0872,2019-05-02,VTAIV,AMD,ISK,7009,4376,21000,18167,2200,23000,20367,717,22350,19650,0,0,55,41,12,2,0,4045,331,331,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087202/05/2019AMDISK
9I0872,2019-05-03,VTAIV,AMD,ISK,7009,4509,21000,18300,2200,23000,20500,717,22350,19783,0,0,56,41,14,1,1,4170,339,339,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087203/05/2019AMDISK
9I0872,2019-05-04,VTAIV,AMD,ISK,7009,4262,21000,18053,2200,23000,20253,717,22350,19536,0,0,53,32,16,5,1,3785,477,477,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087204/05/2019AMDISK
9I0872,2019-05-04,VTAIV,ISK,HYD,5601,4474,21000,18265,2800,22192,21065,1109,22350,19956,0,0,55,36,16,3,1,4015,459,351,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087204/05/2019ISKHYD
9I0872,2019-05-06,VTAIV,AMD,ISK,7209,3821,21000,17612,2000,23000,19612,717,22350,18895,0,0,50,22,22,6,0,3510,311,311,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087206/05/2019AMDISK
9I0872,2019-05-07,VTAIT,AMD,ISK,7233,5284,21000,19051,2000,23000,21051,717,22350,20334,0,0,65,51,13,1,0,4835,449,449,0,0,0,13767,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I087207/05/2019AMDISK
9I0872,2019-05-08,VTAIV,AMD,ISK,6909,4868,21000,18659,2300,23000,20959,717,22350,20242,0,0,61,46,12,3,0,4455,413,413,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087208/05/2019AMDISK
9I0872,2019-05-09,VTAIV,AMD,ISK,6909,5539,21000,19330,2300,23000,21630,717,22350,20913,0,0,69,48,17,4,1,5025,514,514,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087209/05/2019AMDISK
9I0872,2019-05-09,VTAIV,ISK,HYD,6209,4776,21000,18567,2700,22700,21267,1109,22350,20158,0,0,61,33,21,7,1,4305,471,283,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087209/05/2019ISKHYD
9I0872,2019-05-10,VTAIZ,AMD,ISK,6353,400,21000,14247,2800,23000,17047,1182,22350,15865,0,0,0,0,0,0,0,0,400,400,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087210/05/2019AMDISK
9I0872,2019-05-10,VTAIZ,ISK,HYD,6231,5067,21000,18914,2800,22878,21714,1109,22350,20605,0,0,64,43,18,3,1,4690,377,377,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087210/05/2019ISKHYD
9I0872,2019-05-11,VTAIZ,AMD,ISK,7153,5262,21000,19109,2000,23000,21109,717,22350,20392,0,0,66,48,13,5,1,4760,502,502,0,0,0,13847,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087211/05/2019AMDISK
9I0872,2019-05-11,VTAIZ,ISK,HYD,6553,5362,21000,19209,2600,23000,21809,1109,22350,20700,0,0,67,49,15,3,1,4915,447,238,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087211/05/2019ISKHYD
9I0872,2019-05-12,VTAIV,ISK,HYD,6409,4659,21000,18450,2800,23000,21250,1329,22350,19921,0,0,59,38,16,5,1,4235,424,424,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087212/05/2019ISKHYD
9I0872,2019-05-13,VTAIV,AMD,ISK,7209,4534,21000,18325,2000,23000,20325,717,22350,19608,0,0,56,31,22,3,1,4090,444,444,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087213/05/2019AMDISK
9I0872,2019-05-13,VTAIV,ISK,HYD,5601,5147,21000,18938,2800,22192,21738,1109,22350,20629,0,0,65,40,21,4,0,4715,432,312,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087213/05/2019ISKHYD
9I0872,2019-05-14,VTAIV,AMD,ISK,6909,4774,21000,18565,2300,23000,20865,717,22350,20148,0,0,58,35,20,3,1,4240,534,534,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087214/05/2019AMDISK
9I0872,2019-05-14,VTAIV,ISK,HYD,5501,4970,21000,18761,2900,22192,21661,1109,22350,20552,0,0,63,41,16,6,1,4495,475,300,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087214/05/2019ISKHYD
9I0872,2019-05-15,VTAIZ,AMD,ISK,6853,4718,21000,18565,2300,23000,20865,717,22350,20148,0,0,59,45,11,3,1,4315,403,403,0,0,0,13847,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087215/05/2019AMDISK
9I0872,2019-05-15,VTAIZ,ISK,HYD,5793,4861,21000,18708,2900,22540,21608,1109,22350,20499,0,0,60,41,17,2,0,4420,441,298,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087215/05/2019ISKHYD
9I0872,2019-05-16,VTRKG,AMD,ISK,7191,4577,21000,18386,2000,23000,20386,717,22350,19669,0,0,58,34,18,6,0,4110,467,467,0,0,0,13809,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087216/05/2019AMDISK
9I0872,2019-05-16,VTRKG,ISK,HYD,6591,5131,21000,18940,2600,23000,21540,1109,22350,20431,0,0,63,43,17,3,0,4605,526,422,0,0,0,13809,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087216/05/2019ISKHYD
9I0872,2019-05-17,VTAIZ,AMD,ISK,7153,5107,21000,18954,2000,23000,20954,717,22350,20237,0,0,64,39,20,5,1,4610,497,497,0,0,0,13847,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087217/05/2019AMDISK
9I0872,2019-05-17,VTAIZ,ISK,HYD,5745,5288,21000,19135,2600,22192,21735,1109,22350,20626,0,0,67,38,22,7,2,4765,523,271,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087217/05/2019ISKHYD
9I0872,2019-05-18,VTAIZ,AMD,ISK,6853,5073,21000,18920,2300,23000,21220,717,22350,20503,0,0,64,37,24,3,1,4690,383,383,0,0,0,13847,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087218/05/2019AMDISK
9I0872,2019-05-18,VTAIZ,ISK,HYD,5553,5091,21000,18938,2700,22100,21638,1109,22350,20529,0,0,64,45,15,4,1,4650,441,291,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087218/05/2019ISKHYD
9I0872,2019-05-19,VTAIZ,ISK,HYD,6353,4413,21000,18260,2700,22900,20960,1329,22350,19631,0,0,58,38,11,9,0,3990,423,423,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087219/05/2019ISKHYD
9I0872,2019-05-20,VTAIZ,AMD,ISK,7153,4803,21000,18650,2000,23000,20650,717,22350,19933,0,0,60,40,16,4,0,4340,463,463,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087220/05/2019AMDISK
9I0872,2019-05-21,VTAIV,AMD,ISK,7209,4979,21000,18770,2000,23000,20770,717,22350,20053,0,0,60,43,14,3,2,4400,579,579,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087221/05/2019AMDISK
9I0872,2019-05-22,VTRKC,AMD,ISK,7220,4565,21000,18345,2000,23000,20345,717,22350,19628,0,0,60,35,17,8,2,4200,365,365,0,0,0,13780,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087222/05/2019AMDISK
9I0872,2019-05-23,VTAIV,AMD,ISK,7209,5470,21000,19261,2000,23000,21261,717,22350,20544,0,0,67,40,22,5,0,4825,645,645,0,0,0,13791,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087223/05/2019AMDISK
9I0872,2019-05-24,VTRKC,AMD,ISK,7220,5356,21000,19136,2000,23000,21136,717,22350,20419,0,0,67,44,19,4,0,4865,491,491,0,0,0,13780,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087224/05/2019AMDISK
9I0872,2019-05-25,VTAIV,AMD,ISK,6909,5574,21000,19365,2300,23000,21665,717,22350,20948,0,0,66,44,21,1,1,4920,654,654,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087225/05/2019AMDISK
9I0872,2019-05-26,VTAIV,ISK,HYD,6509,5043,21000,18834,2700,23000,21534,1329,22350,20205,0,0,64,38,20,6,1,4570,473,473,0,0,0,13791,2,2,0,0,3,1900-01-01 00:00:00,   ,,,,,,9I087226/05/2019ISKHYD
9I0872,2019-05-27,VTRKF,AMD,ISK,7189,5193,21000,19004,2000,23000,21004,717,22350,20287,0,0,62,40,20,2,0,4570,623,623,0,0,0,13811,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087227/05/2019AMDISK
9I0872,2019-05-28,VTAIV,AMD,ISK,6924,5375,21000,19251,2200,23000,21451,717,22350,20734,0,0,67,44,21,2,0,4945,430,430,0,0,0,13876,3,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087228/05/2019AMDISK
9I0872,2019-05-29,VTAIY,AMD,ISK,6687,4048,21000,18161,2200,23000,20361,717,22350,19644,0,0,50,35,14,1,1,3720,328,328,0,0,0,14113,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087229/05/2019AMDISK
9I0872,2019-05-30,VTAIV,AMD,ISK,6909,4565,21000,18356,2300,23000,20656,720,22350,19936,0,0,55,34,19,2,1,4055,510,510,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087230/05/2019AMDISK
9I0872,2019-05-31,VTAIY,AMD,ISK,6587,4535,21000,18648,2300,23000,20948,717,22350,20231,0,0,57,40,11,6,0,4035,500,500,0,0,0,14113,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087231/05/2019AMDISK
9I0875,2019-05-01,VTAIT,HYD,KLH,5233,3868,21000,17635,4000,23000,21635,923,22350,20712,0,0,48,24,20,4,1,3558,310,310,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087501/05/2019HYDKLH
9I0875,2019-05-02,VTAIT,HYD,KLH,5233,3761,21000,17528,4000,23000,21528,923,22350,20605,0,0,45,32,13,0,0,3465,296,296,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087502/05/2019HYDKLH
9I0875,2019-05-03,VTAIT,HYD,KLH,5233,3938,21000,17705,4000,23000,21705,923,22350,20782,0,0,48,31,16,1,0,3659,279,279,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087503/05/2019HYDKLH
9I0875,2019-05-04,VTAIT,HYD,KLH,5833,3557,21000,17324,3400,23000,20724,923,22350,19801,0,0,44,19,19,6,5,3216,341,341,0,0,0,13767,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087504/05/2019HYDKLH
9I0875,2019-05-05,VTAIV,HYD,KLH,5209,3440,21000,17231,4000,23000,21231,923,22350,20308,0,0,41,29,12,0,0,3157,283,283,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087505/05/2019HYDKLH
9I0875,2019-05-06,VTAIT,HYD,KLH,5433,3335,21000,17102,3800,23000,20902,923,22350,19979,0,0,41,22,16,3,1,3056,279,279,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087506/05/2019HYDKLH
9I0875,2019-05-07,VTAIV,HYD,KLH,5409,1083,21000,14874,3800,23000,18674,923,22350,17751,0,0,14,12,2,0,0,1050,33,33,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087507/05/2019HYDKLH
9I0875,2019-05-08,VTAIU,HYD,KLH,5521,3833,21000,17572,3600,22860,21172,923,22350,20249,0,0,48,26,15,7,0,3437,396,396,0,0,0,13739,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087508/05/2019HYDKLH
9I0875,2019-05-09,     ,HYD,KLH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,XXD,,,,,,9I087509/05/2019HYDKLH
9I0875,2019-05-10,VTAIV,HYD,KLH,5209,3866,21000,17657,4000,23000,21657,923,22350,20734,0,0,47,26,18,3,1,3518,348,348,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087510/05/2019HYDKLH
9I0875,2019-05-11,VTAIV,HYD,KLH,5409,3243,21000,17034,3800,23000,20834,923,22350,19911,0,0,39,21,18,0,0,3003,240,240,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087511/05/2019HYDKLH
9I0875,2019-05-12,VTAIZ,HYD,KLH,5553,2521,21000,16368,3600,23000,19968,923,22350,19045,0,0,31,19,11,1,1,2360,161,161,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087512/05/2019HYDKLH
9I0875,2019-05-13,VTAIZ,HYD,KLH,5353,2315,21000,16162,3800,23000,19962,923,22350,19039,0,0,30,20,5,5,0,2125,190,190,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087513/05/2019HYDKLH
9I0875,2019-05-14,VTAIZ,HYD,KLH,6553,2880,21000,16727,2600,23000,19327,923,22350,18404,0,0,36,23,12,1,0,2660,220,220,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087514/05/2019HYDKLH
9I0875,2019-05-15,VTRKL,HYD,KLH,6819,3659,21000,17440,2400,23000,19840,923,22350,18917,0,0,46,25,16,5,2,3377,282,282,0,0,0,13781,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I087515/05/2019HYDKLH
9I0875,2019-05-16,VTRKL,HYD,KLH,6819,3838,21000,17619,2400,23000,20019,923,22350,19096,0,0,48,24,19,5,1,3521,317,317,0,0,0,13781,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087516/05/2019HYDKLH
9I0875,2019-05-17,VTRKC,HYD,KLH,6820,3276,21000,17056,2400,23000,19456,923,22350,18533,0,0,40,25,13,2,1,3016,260,260,0,0,0,13780,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087517/05/2019HYDKLH
9I0875,2019-05-18,VTRKC,HYD,KLH,6820,3350,21000,17130,2400,23000,19530,923,22350,18607,0,0,41,25,14,2,0,3083,267,267,0,0,0,13780,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087518/05/2019HYDKLH
9I0875,2019-05-19,VTRKC,HYD,KLH,6520,3246,21000,17026,2400,22700,19426,923,22350,18503,0,0,40,27,11,2,0,3006,240,240,0,0,0,13780,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087519/05/2019HYDKLH
9I0875,2019-05-20,VTAIV,HYD,KLH,6809,3727,21000,17518,2400,23000,19918,923,22350,18995,0,0,46,21,22,3,2,3451,276,276,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087520/05/2019HYDKLH
9I0875,2019-05-21,VTAIZ,HYD,KLH,5353,3876,21000,17723,2600,21800,20323,923,22350,19400,0,0,50,24,20,6,1,3520,356,354,2,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087521/05/2019HYDKLH
9I0875,2019-05-22,VTAIZ,HYD,KLH,6553,2942,21000,16789,2600,23000,19389,923,22350,18466,0,0,36,18,16,2,2,2718,224,224,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087522/05/2019HYDKLH
9I0875,2019-05-23,VTRKF,HYD,KLH,6789,2972,21000,16783,2400,23000,19183,923,22350,18260,0,0,37,27,10,0,0,2775,197,197,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087523/05/2019HYDKLH
9I0875,2019-05-24,VTRKF,HYD,KLH,6789,4603,21000,18414,2400,23000,20814,923,22350,19891,0,0,56,29,22,5,0,4127,476,426,50,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087524/05/2019HYDKLH
9I0875,2019-05-25,VTRKF,HYD,KLH,6789,3583,21000,17394,2400,23000,19794,923,22350,18871,0,0,46,22,18,6,0,3320,263,263,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087525/05/2019HYDKLH
9I0875,2019-05-26,VTRKF,HYD,KLH,6589,2764,21000,16575,2600,23000,19175,923,22350,18252,0,0,34,21,13,0,0,2618,146,146,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087526/05/2019HYDKLH
9I0875,2019-05-27,VTRKC,HYD,KLH,6620,2966,21000,16746,2600,23000,19346,923,22350,18423,0,0,37,19,14,4,0,2701,265,265,0,0,0,13780,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087527/05/2019HYDKLH
9I0875,2019-05-28,VTAIY,HYD,KLH,5252,3246,21000,17359,2400,21765,19759,923,22350,18836,0,0,43,22,13,8,2,2925,321,321,0,0,0,14113,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087528/05/2019HYDKLH
9I0875,2019-05-29,VTAIV,HYD,KLH,6209,4011,21000,17802,2500,22500,20302,923,22350,19379,0,0,51,28,17,6,1,3715,296,296,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087529/05/2019HYDKLH
9I0875,2019-05-30,VTAIY,HYD,KLH,6402,4494,21000,18692,2400,23000,21092,923,22350,20169,0,0,55,32,19,4,0,4087,407,407,0,0,0,14198,3,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I087530/05/2019HYDKLH
