Flt_No,Flt_Dt,AC_Reg,Dep_Stn,Arr_Stn,Pay_Max,Pay_Act,ZFW_Max,ZFW_Act,Take_Off_Fuel,TOW_Max,TOW_Act,Trip_Fuel,LW_Max,LW_Act,Pax_F,Pax_C,Pax_Y,Pax_Male,Pax_Female,Pax_Child,Pax_Infant,Pax_Load,Load_Comp,Bag_Load,Cargo_Load,Mail_Load,Engg_Load,Dry_Op_Wt,Cockpit_Crew,Cabin_Crew,Pad_F,Pad_C,Pad_Y,LDM_Dt,RMK,UndLoadBefLMC,ThruBagLoad,ThruCargoLoad,ThruMailLoad,Leg_No,Flt_No_Flt_Dt_Dep_Stn_Arr_Stn
9I0807,2019-04-09,VTRKF,KUU,IXC,1933,1932,21000,15743,1660,17404,17403,296,22350,17107,0,0,22,13,9,0,1,1660,272,272,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080709/04/2019KUUIXC
9I0807,2019-04-10,VTRKF,KUU,IXC,1589,889,21000,14700,2000,17400,16700,300,22350,16400,0,0,11,8,3,0,0,825,64,64,0,0,0,13811,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I080710/04/2019KUUIXC
9I0807,2019-04-11,VTRKF,KUU,IXC,1789,1099,21000,14910,1800,17400,16710,300,22350,16410,0,0,13,10,3,0,0,975,124,124,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080711/04/2019KUUIXC
9I0807,2019-04-12,VTRKM,KUU,IXC,1601,1271,21000,15070,2000,17400,17070,300,22350,16770,0,0,15,11,4,0,0,1125,146,146,0,0,0,13799,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080712/04/2019KUUIXC
9I0807,2019-04-13,VTRKH,KUU,IXC,1709,1122,21000,14913,1900,17400,16813,300,22350,16513,0,0,13,8,5,0,1,985,137,137,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080713/04/2019KUUIXC
9I0807,2019-04-15,VTRKF,KUU,IXC,1689,1126,21000,14937,1900,17400,16837,296,22350,16541,0,0,13,9,4,0,0,975,151,151,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080715/04/2019KUUIXC
9I0807,2019-04-17,VTRKH,KUU,IXC,1609,730,21000,14521,2000,17400,16521,300,22350,16221,0,0,9,4,4,1,0,635,95,95,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080717/04/2019KUUIXC
9I0807,2019-04-18,VTRKC,KUU,IXC,1520,689,21000,14469,2100,17400,16569,296,22350,16273,0,0,8,4,4,0,0,616,73,73,0,0,0,13780,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080718/04/2019KUUIXC
9I0807,2019-04-19,VTAIZ,KUU,IXC,1553,329,21000,14176,2000,17400,16176,296,22350,15880,0,0,4,4,0,0,0,300,29,29,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080719/04/2019KUUIXC
9I0807,2019-04-20,VTRKF,KUU,IXC,1639,891,21000,14702,1950,17400,16652,296,22350,16356,0,0,11,8,2,1,0,785,106,106,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080720/04/2019KUUIXC
9I0807,2019-04-22,VTRKC,KUU,IXC,1720,891,21000,14671,1800,17300,16471,296,22350,16175,0,0,11,6,4,1,0,785,106,106,0,0,0,13780,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080722/04/2019KUUIXC
9I0807,2019-04-23,VTAIU,KUU,IXC,1794,961,21000,14700,1800,17333,16500,296,22350,16204,0,0,12,6,5,1,0,860,101,101,0,0,0,13739,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080723/04/2019KUUIXC
9I0807,2019-04-24,VTRKK,KUU,IXC,1698,1511,21000,15287,1800,17274,17087,600,22350,16487,0,0,17,12,5,0,1,1319,192,192,0,0,0,13776,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080724/04/2019KUUIXC
9I0807,2019-04-25,VTAIW,KUU,IXC,1925,783,21000,14582,1600,17324,16182,296,22350,15886,0,0,9,8,1,0,1,685,98,98,0,0,0,13799,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080725/04/2019KUUIXC
9I0807,2019-04-26,VTRKK,KUU,IXC,1793,1089,21000,14865,1650,17219,16515,300,22350,16215,0,0,13,8,5,0,0,975,114,114,0,0,0,13776,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080726/04/2019KUUIXC
9I0807,2019-04-29,VTRKK,KUU,IXC,1961,1365,21000,15141,1650,17387,16791,296,22350,16495,0,0,16,10,6,0,1,1210,155,155,0,0,0,13776,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080729/04/2019KUUIXC
9I0807,2019-04-30,VTAIU,KUU,IXC,1954,1533,21000,15272,1640,17333,16912,296,22350,16616,0,0,17,10,7,0,0,1275,258,258,0,0,0,13739,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080730/04/2019KUUIXC
9I0808,2019-04-01,VTAIT,IXC,KUU,4633,2723,21000,16490,2000,20400,18490,300,22350,18190,0,0,32,22,10,0,0,2464,259,259,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080801/04/2019IXCKUU
9I0808,2019-04-02,     ,IXC,KUU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,XXD,,,,,,9I080802/04/2019IXCKUU
9I0808,2019-04-03,     ,IXC,KUU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,XXD,,,,,,9I080803/04/2019IXCKUU
9I0808,2019-04-04,VTAIT,IXC,KUU,5092,2368,21000,16135,1500,20359,17635,300,22350,17335,0,0,28,11,17,0,1,2166,202,202,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080804/04/2019IXCKUU
9I0808,2019-04-05,VTRKF,IXC,KUU,4589,1967,21000,15778,2000,20400,17778,300,22350,17478,0,0,22,13,9,0,0,1694,273,273,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080805/04/2019IXCKUU
9I0808,2019-04-06,VTAIT,IXC,KUU,4633,2146,21000,15913,2000,20400,17913,300,22350,17613,0,0,25,17,8,0,1,1935,211,211,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080806/04/2019IXCKUU
9I0808,2019-04-09,VTRKF,IXC,KUU,4789,2752,21000,16563,1600,20200,18163,300,22350,17863,0,0,32,19,13,0,0,2464,288,288,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080809/04/2019IXCKUU
9I0808,2019-04-10,VTRKF,IXC,KUU,4589,2248,21000,16059,2000,20400,18059,300,22350,17759,0,0,28,15,10,3,1,2055,193,193,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080810/04/2019IXCKUU
9I0808,2019-04-11,VTRKF,IXC,KUU,4589,1866,21000,15677,2000,20400,17677,300,22350,17377,0,0,22,17,4,1,0,1657,209,209,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080811/04/2019IXCKUU
9I0808,2019-04-12,VTRKM,IXC,KUU,4601,2411,21000,16210,2000,20400,18210,300,22350,17910,0,0,30,12,13,5,0,2125,286,286,0,0,0,13799,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080812/04/2019IXCKUU
9I0808,2019-04-13,VTRKH,IXC,KUU,4609,3432,21000,17223,2000,20400,19223,300,22350,18923,0,0,41,25,13,3,0,3046,386,386,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080813/04/2019IXCKUU
9I0808,2019-04-15,VTRKF,IXC,KUU,4589,2911,21000,16722,1900,20300,18622,300,22350,18322,0,0,36,18,11,7,0,2513,398,398,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080815/04/2019IXCKUU
9I0808,2019-04-17,VTRKH,IXC,KUU,6859,3166,21000,16957,2000,23000,18957,300,22350,18657,0,0,36,22,14,0,0,2772,394,394,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080817/04/2019IXCKUU
9I0808,2019-04-18,VTRKC,IXC,KUU,4620,2935,21000,16715,1900,20300,18615,300,22350,18315,0,0,35,24,10,1,1,2668,267,267,0,0,0,13780,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080818/04/2019IXCKUU
9I0808,2019-04-19,VTAIZ,IXC,KUU,4453,1875,21000,15722,2000,20300,17722,300,22350,17422,0,0,23,13,8,2,1,1707,168,168,0,0,0,13847,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080819/04/2019IXCKUU
9I0808,2019-04-20,VTRKF,IXC,KUU,4589,2304,21000,16115,1900,20300,18015,300,22350,17715,0,0,28,11,13,4,1,2018,286,286,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080820/04/2019IXCKUU
9I0808,2019-04-22,VTRKC,IXC,KUU,4620,3071,21000,16851,1900,20300,18751,300,22350,18451,0,0,35,21,13,1,0,2658,413,413,0,0,0,13780,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080822/04/2019IXCKUU
9I0808,2019-04-23,VTAIU,IXC,KUU,4661,3075,21000,16814,1900,20300,18714,300,22350,18414,0,0,36,20,13,3,1,2671,404,404,0,0,0,13739,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080823/04/2019IXCKUU
9I0808,2019-04-24,VTRKK,IXC,KUU,5724,1779,21000,15555,1500,21000,17055,300,22350,16755,0,0,21,11,9,1,0,1580,199,199,0,0,0,13776,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080824/04/2019IXCKUU
9I0808,2019-04-25,VTAIW,IXC,KUU,6001,2610,21000,16409,1200,21000,17609,300,22350,17309,0,0,32,17,13,2,1,2400,210,210,0,0,0,13799,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080825/04/2019IXCKUU
9I0808,2019-04-26,VTRKK,IXC,KUU,5824,2812,21000,16588,1400,21000,17988,300,22350,17688,0,0,32,17,12,3,2,2373,439,439,0,0,0,13776,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080826/04/2019IXCKUU
9I0808,2019-04-27,     ,IXC,KUU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900-01-01 00:00:00,XXD,,,,,,9I080827/04/2019IXCKUU
9I0808,2019-04-29,VTRKK,IXC,KUU,5083,2274,21000,16050,1500,20359,17550,300,22350,17250,0,0,27,15,10,2,0,2005,269,269,0,0,0,13776,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080829/04/2019IXCKUU
9I0808,2019-04-30,VTAIU,IXC,KUU,5211,2119,21000,15858,1350,20300,17208,300,22350,16908,0,0,25,13,11,1,1,1898,221,221,0,0,0,13739,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080830/04/2019IXCKUU
9I0809,2019-04-01,VTAIT,DEL,GOP,6533,4975,21000,18742,2700,23000,21442,1171,22350,20271,0,0,53,42,10,1,2,4064,911,911,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080901/04/2019DELGOP
9I0809,2019-04-02,VTRKK,DEL,GOP,6539,5542,21000,19403,2600,23000,22003,1171,22350,20832,0,0,55,51,4,0,0,4235,1307,1307,0,0,0,13861,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080902/04/2019DELGOP
9I0809,2019-04-03,VTRKK,DEL,GOP,6724,5600,21000,19376,2500,23000,21876,1171,22350,20705,0,0,57,52,5,0,1,4399,1201,1200,1,0,0,13776,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080903/04/2019DELGOP
9I0809,2019-04-04,VTAIT,DEL,GOP,6433,5752,21000,19519,2800,23000,22319,1171,22350,21148,0,0,61,46,14,1,2,4680,1072,1072,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080904/04/2019DELGOP
9I0809,2019-04-05,VTRKF,DEL,GOP,6589,6033,21000,19844,2600,23000,22444,1171,22350,21273,0,0,61,52,8,1,2,4680,1353,1353,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080905/04/2019DELGOP
9I0809,2019-04-06,VTAIT,DEL,GOP,6633,6162,21000,19929,2600,23000,22529,1171,22350,21358,0,0,63,61,2,0,1,4861,1301,1300,1,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080906/04/2019DELGOP
9I0809,2019-04-08,VTRKK,DEL,GOP,6539,5692,21000,19553,2600,23000,22153,1171,22350,20982,0,0,58,50,6,2,0,4392,1300,1300,0,0,0,13861,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080908/04/2019DELGOP
9I0809,2019-04-09,VTRKF,DEL,GOP,6689,5625,21000,19436,2500,23000,21936,1171,22350,20765,0,0,59,46,10,3,0,4432,1193,1193,0,0,0,13811,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I080909/04/2019DELGOP
9I0809,2019-04-10,VTRKF,DEL,GOP,6504,5869,21000,19765,2600,23000,22365,1171,22350,21194,0,0,59,52,5,2,0,4469,1400,1400,0,0,0,13896,2,3,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I080910/04/2019DELGOP
9I0809,2019-04-11,VTRKF,DEL,GOP,6404,6230,21000,20126,2700,23000,22826,1171,22350,21655,0,0,64,58,6,0,1,4810,1420,1420,0,0,0,13896,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080911/04/2019DELGOP
9I0809,2019-04-12,VTRKM,DEL,GOP,6701,6672,21000,20471,2500,23000,22971,1171,22350,21800,0,0,69,59,10,0,0,5313,1359,1359,0,0,0,13799,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080912/04/2019DELGOP
9I0809,2019-04-13,VTRKH,DEL,GOP,6609,6410,21000,20201,2600,23000,22801,1171,22350,21630,0,0,68,62,6,0,1,5110,1300,1300,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080913/04/2019DELGOP
9I0809,2019-04-14,VTRKD,DEL,GOP,6594,6490,21000,20296,2600,23000,22896,1171,22350,21725,0,0,69,61,7,1,1,5145,1345,1345,0,0,0,13806,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080914/04/2019DELGOP
9I0809,2019-04-15,VTRKF,DEL,GOP,6489,6485,21000,20296,2700,23000,22996,1171,22350,21825,0,0,67,56,11,0,1,5035,1450,1450,0,0,0,13811,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I080915/04/2019DELGOP
9I0809,2019-04-16,VTAIU,DEL,GOP,6676,6575,21000,20399,2500,23000,22899,1171,22350,21728,0,0,69,65,4,0,0,5175,1400,1400,0,0,0,13824,2,3,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I080916/04/2019DELGOP
9I0809,2019-04-17,VTRKH,DEL,GOP,6709,6128,21000,19919,2500,23000,22419,1171,22350,21248,0,0,64,52,9,3,0,4817,1311,1311,0,0,0,13791,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I080917/04/2019DELGOP
9I0809,2019-04-18,VTRKD,DEL,GOP,6594,6430,21000,20236,2600,23000,22836,1171,22350,21665,0,0,64,57,7,0,0,4928,1502,1502,0,0,0,13806,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080918/04/2019DELGOP
9I0809,2019-04-19,VTAIZ,DEL,GOP,6668,6601,21000,20533,2400,23000,22933,1171,22350,21762,0,0,71,59,10,2,0,5393,1208,1208,0,0,0,13932,3,2,0,0,3,1900-01-01 00:00:00,   ,,,,,,9I080919/04/2019DELGOP
9I0809,2019-04-20,VTRKF,DEL,GOP,6589,5974,21000,19785,2600,23000,22385,1171,22350,21214,0,0,68,53,8,7,0,4820,1154,1154,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080920/04/2019DELGOP
9I0809,2019-04-21,VTAIU,DEL,GOP,6476,6201,21000,20025,2700,23000,22725,1171,22350,21554,0,0,68,57,9,2,0,5020,1181,1179,2,0,0,13824,3,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080921/04/2019DELGOP
9I0809,2019-04-22,VTRKC,DEL,GOP,6520,5992,21000,19772,2700,23000,22472,1171,22350,21301,0,0,64,57,6,1,1,4770,1222,1220,2,0,0,13780,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I080922/04/2019DELGOP
9I0809,2019-04-23,VTAIU,DEL,GOP,6376,6173,21000,19997,2700,22900,22697,1171,22350,21526,0,0,64,57,5,2,1,4730,1443,1443,0,0,0,13824,2,3,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I080923/04/2019DELGOP
9I0809,2019-04-24,VTRKK,DEL,GOP,6539,6200,21000,20061,2600,23000,22661,1171,22350,21490,0,0,64,59,5,0,0,4800,1400,1400,0,0,0,13861,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080924/04/2019DELGOP
9I0809,2019-04-25,VTAIW,DEL,GOP,6616,5922,21000,19806,2500,23000,22306,1171,22350,21135,0,0,61,52,8,1,0,4535,1387,1387,0,0,0,13884,2,3,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I080925/04/2019DELGOP
9I0809,2019-04-26,VTRKK,DEL,GOP,6624,6355,21000,20131,2600,23000,22731,1171,22350,21560,0,0,67,62,4,1,1,4995,1360,1360,0,0,0,13776,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I080926/04/2019DELGOP
9I0809,2019-04-27,VTRKK,DEL,GOP,6739,4126,21000,17987,2400,23000,20387,1171,22350,19216,0,0,43,40,3,0,0,3225,901,901,0,0,0,13861,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080927/04/2019DELGOP
9I0809,2019-04-28,VTRKK,DEL,GOP,6524,6340,21000,20116,2700,23000,22816,1171,22350,21645,0,0,70,60,6,4,0,5090,1250,1250,0,0,0,13776,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I080928/04/2019DELGOP
9I0809,2019-04-29,VTRKK,DEL,GOP,5924,5530,21000,19306,2700,22400,22006,1171,22350,20835,0,0,55,51,4,0,0,4125,1405,1405,0,0,0,13776,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I080929/04/2019DELGOP
9I0809,2019-04-30,VTAIU,DEL,GOP,6596,6561,21000,20385,2300,22720,22685,1171,22350,21514,0,0,69,66,3,0,0,5175,1386,1384,2,0,0,13824,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I080930/04/2019DELGOP
9I0810,2019-04-01,VTAIT,GOP,DEL,6333,5302,21000,19069,2900,23000,21969,1426,22350,20543,0,0,61,56,5,0,0,4697,605,605,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081001/04/2019GOPDEL
9I0810,2019-04-02,VTRKK,GOP,DEL,6139,4119,21000,17980,3000,23000,20980,1426,22350,19554,0,0,49,43,4,2,0,3595,524,524,0,0,0,13861,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081002/04/2019GOPDEL
9I0810,2019-04-03,VTRKK,GOP,DEL,6424,4314,21000,18090,2800,23000,20890,1426,22350,19464,0,0,51,46,5,0,1,3835,479,479,0,0,0,13776,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081003/04/2019GOPDEL
9I0810,2019-04-04,VTAIT,GOP,DEL,6233,4672,21000,18439,3000,23000,21439,1426,22350,20013,0,0,54,46,8,0,3,4080,592,592,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081004/04/2019GOPDEL
9I0810,2019-04-05,VTRKF,GOP,DEL,6389,4274,21000,18085,2800,23000,20885,1426,22350,19459,0,0,51,47,3,1,0,3785,489,489,0,0,0,13811,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I081005/04/2019GOPDEL
9I0810,2019-04-06,VTAIT,GOP,DEL,6433,5119,21000,18886,2800,23000,21686,1426,22350,20260,0,0,58,53,5,0,0,4466,653,653,0,0,0,13767,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081006/04/2019GOPDEL
9I0810,2019-04-07,VTRKD,GOP,DEL,6294,4290,21000,18096,2900,23000,20996,1426,22350,19570,0,0,51,49,2,0,1,3835,455,455,0,0,0,13806,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I081007/04/2019GOPDEL
9I0810,2019-04-08,VTRKK,GOP,DEL,6139,4053,21000,17914,3000,23000,20914,1426,22350,19488,0,0,49,46,1,2,0,3595,458,458,0,0,0,13861,2,3,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I081008/04/2019GOPDEL
9I0810,2019-04-09,VTRKF,GOP,DEL,6389,4419,21000,18230,2800,23000,21030,1430,22350,19600,0,0,52,47,4,1,0,3860,559,559,0,0,0,13811,2,2,0,0,3,1900-01-01 00:00:00,   ,,,,,,9I081009/04/2019GOPDEL
9I0810,2019-04-10,VTRKF,GOP,DEL,6204,4762,21000,18658,2900,23000,21558,1426,22350,20132,0,0,57,55,1,1,0,4235,527,527,0,0,0,13896,2,3,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I081010/04/2019GOPDEL
9I0810,2019-04-11,VTRKF,GOP,DEL,5904,4490,21000,18386,3200,23000,21586,1426,22350,20160,0,0,54,50,3,1,0,4010,480,480,0,0,0,13896,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081011/04/2019GOPDEL
9I0810,2019-04-12,VTRKM,GOP,DEL,6201,4319,21000,18118,3000,23000,21118,1430,22350,19688,0,0,52,48,3,1,0,3860,459,459,0,0,0,13799,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081012/04/2019GOPDEL
9I0810,2019-04-13,VTRKH,GOP,DEL,6409,5064,21000,18855,2800,23000,21655,1430,22350,20225,0,0,59,53,6,0,0,4425,639,639,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081013/04/2019GOPDEL
9I0810,2019-04-14,VTRKD,GOP,DEL,6394,5000,21000,18806,2800,23000,21606,1430,22350,20176,0,0,60,51,7,2,0,4420,580,580,0,0,0,13806,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081014/04/2019GOPDEL
9I0810,2019-04-15,VTRKF,GOP,DEL,6289,4143,21000,17954,2900,23000,20854,1426,22350,19428,0,0,50,45,4,1,0,3710,433,433,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081015/04/2019GOPDEL
9I0810,2019-04-16,VTAIU,GOP,DEL,6176,4967,21000,18791,3000,23000,21791,1430,22350,20361,0,0,61,54,5,2,0,4495,472,472,0,0,0,13824,2,3,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I081016/04/2019GOPDEL
9I0810,2019-04-17,VTRKH,GOP,DEL,6409,4102,21000,17893,2800,23000,20693,1426,22350,19267,0,0,50,44,6,0,0,3750,352,352,0,0,0,13791,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081017/04/2019GOPDEL
9I0810,2019-04-18,VTRKD,GOP,DEL,6294,4556,21000,18362,2900,23000,21262,1430,22350,19832,0,0,53,38,13,2,0,3895,661,661,0,0,0,13806,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081018/04/2019GOPDEL
9I0810,2019-04-19,VTAIZ,GOP,DEL,6268,4776,21000,18708,2800,23000,21508,1430,22350,20078,0,0,58,47,6,5,0,4150,626,626,0,0,0,13932,3,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081019/04/2019GOPDEL
9I0810,2019-04-20,VTRKF,GOP,DEL,6389,5188,21000,18999,2800,23000,21799,1426,22350,20373,0,0,59,58,1,0,0,4425,763,763,0,0,0,13811,2,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081020/04/2019GOPDEL
9I0810,2019-04-21,VTAIU,GOP,DEL,6376,4979,21000,18803,2800,23000,21603,1426,22350,20177,0,0,59,42,12,5,0,4225,754,754,0,0,0,13824,3,2,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081021/04/2019GOPDEL
9I0810,2019-04-22,VTRKC,GOP,DEL,6335,4932,21000,18797,2800,23000,21597,1426,22350,20171,0,0,58,46,12,0,1,4360,572,572,0,0,0,13865,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081022/04/2019GOPDEL
9I0810,2019-04-23,VTAIU,GOP,DEL,6461,4584,21000,18323,2800,23000,21123,1426,22350,19697,0,0,56,45,8,3,1,4090,494,494,0,0,0,13739,2,2,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I081023/04/2019GOPDEL
9I0810,2019-04-24,VTRKK,GOP,DEL,6339,5039,21000,18900,2800,23000,21700,1426,22350,20274,0,0,61,55,6,0,0,4575,464,464,0,0,0,13861,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081024/04/2019GOPDEL
9I0810,2019-04-25,VTAIW,GOP,DEL,6216,5305,21000,19189,2900,23000,22089,1430,22350,20659,0,0,64,62,2,0,0,4800,505,505,0,0,0,13884,2,3,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I081025/04/2019GOPDEL
9I0810,2019-04-26,VTRKK,GOP,DEL,6224,4292,21000,18068,3000,23000,21068,1430,22350,19638,0,0,53,45,4,4,0,3815,477,477,0,0,0,13776,2,2,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I081026/04/2019GOPDEL
9I0810,2019-04-27,VTRKK,GOP,DEL,6339,4982,21000,18843,2800,23000,21643,1426,22350,20217,0,0,59,54,5,0,0,4425,557,557,0,0,0,13861,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081027/04/2019GOPDEL
9I0810,2019-04-28,VTRKK,GOP,DEL,6324,4743,21000,18519,2900,23000,21419,1426,22350,19993,0,0,57,48,8,1,0,4235,508,508,0,0,0,13776,2,2,0,0,5,1900-01-01 00:00:00,   ,,,,,,9I081028/04/2019GOPDEL
9I0810,2019-04-29,VTRKK,GOP,DEL,6239,4587,21000,18448,2900,23000,21348,1426,22350,19922,0,0,55,51,4,0,0,4125,462,462,0,0,0,13861,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081029/04/2019GOPDEL
9I0810,2019-04-30,VTAIU,GOP,DEL,6106,4430,21000,18254,3000,22930,21254,1426,22350,19828,0,0,52,48,4,0,2,3920,510,510,0,0,0,13824,2,3,0,0,2,1900-01-01 00:00:00,   ,,,,,,9I081030/04/2019GOPDEL
9I0813,2019-04-01,VTRKK,DEL,DHM,6339,3625,21000,17486,2800,23000,20286,1122,22350,19164,0,0,42,31,9,2,1,3170,455,455,0,0,0,13861,2,3,0,0,1,1900-01-01 00:00:00,   ,,,,,,9I081301/04/2019DELDHM
9I0813,2019-04-02,VTAIT,DEL,DHM,6148,4297,21000,18149,3000,23000,21149,1122,22350,20027,0,0,49,23,26,0,1,3783,514,514,0,0,0,13852,2,3,0,0,0,1900-01-01 00:00:00,   ,,,,,,9I081302/04/2019DELDHM
9I0813,2019-04-03,VTRKK,DEL,DHM,6139,3992,21000,17853,3000,23000,20853,1122,22350,19731,0,0,46,29,17,0,1,3552,440,440,0,0,0,13861,2,3,0,0,3,1900-01-01 00:00:00,   ,,,,,,9I081303/04/2019DELDHM
