Flight Number,Flight Departure Date,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Aircraft Payload,Available Payload,Maximum Zero Fuel Weight (Kgs),Actual Zero Fuel Weight (Kgs),Take Off Fuel,Maximum Take Off Weight (Kgs),Actual Take Off Weight (Kgs),Trip Fuel Leg,Maximum Landing Weight (Kgs),Actual Landing Weight (Kgs),First Class Flown Passenger,Business Class Flown Passenger,Economy Class Flown Passenger,Total Male,Total Female,Total Children,Total Infants,Total Passenger Weight (Kgs),Total Compartment Weight (Kgs),Total Baggage Weight Leg (Kgs),Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs),Total Engg Weight Leg (Kgs),Dry Operating Weight (Kgs),Cockpit Crew Count,Cabin Crew Count,First Class Non Revenue Passenger,Business Class Non Revenue Passenger,Economy Class Non Revenue Passenger,Dom Intl Flag
AI0010,2019-06-29,VTEXM,DEL,AMD,11025.0,15750.0,64300.0,55813.0,6350.0,66888.0,62163.0,2575.0,67400.0,59588.0,0,0,115,82,28,5,2,8445.0,2580.0,2311.0,269.0,0.0,0.0,44788.0,2.0,5.0,0,0,1,D
AI0010,2019-06-30,VTEXE,DEL,AMD,16349.0,18117.0,62500.0,58912.0,8050.0,68730.0,66962.0,3196.0,66000.0,63766.0,0,0,171,144,25,2,0,12745.0,3604.0,2828.0,776.0,0.0,0.0,42563.0,2.0,5.0,0,0,1,D
AI0011,2019-06-01,VTCIO,AMD,DEL,12543.0,18928.0,64300.0,57208.0,6450.0,70043.0,63658.0,2643.0,67400.0,61015.0,0,2,133,100,32,3,1,10294.0,2249.0,2249.0,0.0,0.0,0.0,44665.0,2.0,4.0,0,0,1,D
AI0011,2019-06-02,VTEXE,AMD,DEL,11409.0,19475.0,62500.0,53877.0,7050.0,69000.0,60927.0,2993.0,66000.0,57934.0,0,0,116,76,39,1,0,8895.0,2514.0,2360.0,154.0,0.0,0.0,42468.0,2.0,4.0,0,0,1,D
AI0011,2019-06-03,VTCID,AMD,DEL,11888.0,18679.0,64300.0,56688.0,6550.0,70029.0,63238.0,2629.0,67400.0,60609.0,0,1,115,89,27,0,0,8932.0,2956.0,2956.0,0.0,0.0,0.0,44800.0,2.0,4.0,0,0,1,D
AI0011,2019-06-04,VTPPB,AMD,DEL,13849.0,21195.0,71500.0,63151.0,8500.0,78997.0,71651.0,3497.0,75500.0,68154.0,0,0,137,102,32,3,2,10458.0,3391.0,4252.0,21.0,0.0,0.0,49302.0,2.0,5.0,0,0,1,D
AI0011,2019-06-05,VTEXE,AMD,DEL,15265.0,15682.0,62500.0,57733.0,7350.0,65500.0,65083.0,3001.0,66000.0,62082.0,0,0,151,103,39,9,1,11304.0,3961.0,3961.0,0.0,0.0,0.0,42468.0,2.0,4.0,0,0,0,D
AI0011,2019-06-06,VTPPB,AMD,DEL,15503.0,16798.0,71500.0,64805.0,8800.0,74900.0,73605.0,3714.0,75500.0,69891.0,0,3,153,124,30,2,1,11948.0,3555.0,3555.0,0.0,0.0,0.0,49302.0,2.0,5.0,0,0,3,D
AI0011,2019-06-07,VTPPD,AMD,DEL,15821.0,20776.0,71500.0,65150.0,9300.0,79405.0,74450.0,3905.0,75500.0,70545.0,0,12,159,130,39,2,1,13103.0,2718.0,2718.0,0.0,0.0,0.0,49329.0,2.0,5.0,0,0,2,D
AI0011,2019-06-08,VTEXA,AMD,DEL,11284.0,19735.0,62500.0,53598.0,6850.0,68899.0,60448.0,2899.0,66000.0,57549.0,0,0,112,79,30,3,0,8513.0,2771.0,2771.0,0.0,0.0,0.0,42314.0,2.0,4.0,0,0,4,D
AI0011,2019-06-09,VTEXA,AMD,DEL,8252.0,18759.0,62500.0,50566.0,7850.0,68923.0,58416.0,2923.0,66000.0,55493.0,0,0,80,63,17,0,2,6180.0,2072.0,2072.0,0.0,0.0,0.0,42314.0,2.0,4.0,0,0,2,D
AI0011,2019-06-10,VTEXD,AMD,DEL,14371.0,19263.0,62500.0,56782.0,7350.0,69024.0,64132.0,3024.0,66000.0,61108.0,0,0,136,90,39,7,0,10213.0,4158.0,4148.0,10.0,0.0,0.0,42411.0,2.0,4.0,0,0,0,D
AI0011,2019-06-11,VTCIF,AMD,DEL,16244.0,18395.0,64300.0,61058.0,6850.0,70059.0,67908.0,2659.0,67400.0,65249.0,0,3,150,100,52,1,0,11744.0,4500.0,4500.0,0.0,0.0,0.0,44814.0,2.0,4.0,0,0,1,D
AI0011,2019-06-12,VTEXA,AMD,DEL,16923.0,17521.0,62500.0,59237.0,9350.0,69185.0,68587.0,3185.0,66000.0,65402.0,0,0,176,128,42,6,0,13330.0,3593.0,3590.0,3.0,0.0,0.0,42314.0,2.0,4.0,0,0,2,D
AI0011,2019-06-13,VTEXD,AMD,DEL,13980.0,18870.0,62500.0,56391.0,7850.0,69131.0,64241.0,3131.0,66000.0,61110.0,0,0,143,102,38,3,1,10910.0,3070.0,3068.0,2.0,0.0,0.0,42411.0,2.0,4.0,0,0,2,D
AI0011,2019-06-14,VTEXD,AMD,DEL,12970.0,19339.0,62500.0,55381.0,7350.0,69100.0,62731.0,3100.0,66000.0,59631.0,0,0,141,108,33,0,1,10867.0,2103.0,2103.0,0.0,0.0,0.0,42411.0,2.0,4.0,0,0,0,D
AI0011,2019-06-15,VTPPT,AMD,DEL,9807.0,20703.0,71500.0,58979.0,9500.0,79375.0,68479.0,3875.0,75500.0,64604.0,0,3,95,78,20,0,0,7546.0,2261.0,2261.0,0.0,0.0,0.0,49172.0,2.0,5.0,0,0,1,D
AI0011,2019-06-16,VTEXD,AMD,DEL,12177.0,12739.0,62500.0,54588.0,7850.0,63000.0,62438.0,3300.0,66000.0,59138.0,0,0,122,102,20,0,0,9394.0,2783.0,2783.0,0.0,0.0,0.0,42411.0,2.0,4.0,0,0,4,D
AI0011,2019-06-17,VTPPB,AMD,DEL,14058.0,20808.0,71500.0,63360.0,9300.0,79410.0,72660.0,3910.0,75500.0,68750.0,0,2,128,92,34,4,0,9862.0,4196.0,4162.0,34.0,0.0,0.0,49302.0,2.0,5.0,0,0,0,D
AI0011,2019-06-18,VTEXD,AMD,DEL,15200.0,18939.0,62500.0,57611.0,7850.0,69200.0,65461.0,3283.0,66000.0,62178.0,0,0,139,99,32,8,1,10417.0,4783.0,4783.0,0.0,0.0,0.0,42411.0,2.0,4.0,0,0,1,D
AI0011,2019-06-19,VTPPG,AMD,DEL,12555.0,20764.0,71500.0,61918.0,9300.0,79427.0,71218.0,3927.0,75500.0,67291.0,0,6,120,91,34,1,0,9665.0,2890.0,2888.0,2.0,0.0,0.0,49363.0,2.0,5.0,0,0,2,D
