Flight Number,Flight Departure Date,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Aircraft Payload,Available Payload,Maximum Zero Fuel Weight (Kgs),Actual Zero Fuel Weight (Kgs),Take Off Fuel,Maximum Take Off Weight (Kgs),Actual Take Off Weight (Kgs),Trip Fuel Leg,Maximum Landing Weight (Kgs),Actual Landing Weight (Kgs),First Class Flown Passenger,Business Class Flown Passenger,Economy Class Flown Passenger,Total Male,Total Female,Total Children,Total Infants,Total Passenger Weight (Kgs),Total Compartment Weight (Kgs),Total Baggage Weight Leg (Kgs),Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs),Total Engg Weight Leg (Kgs),Dry Operating Weight (Kgs),Cockpit Crew Count,Cabin Crew Count,First Class Non Revenue Passenger,Business Class Non Revenue Passenger,Economy Class Non Revenue Passenger,Dom Intl Flag
AI0083,2019-04-24,,BOM,GOI,,,,,,,,,,,0,5,150,105,46,4,0,,,3346.0,,,,,,,0,0,1,D
AI0083,2019-04-28,,BOM,GOI,,,,,,,,,,,0,1,88,57,30,2,2,,,1554.0,,,,,,,0,1,4,D
AI0084,2019-04-25,,GOI,BOM,,,,,,,,,,,0,2,141,102,39,2,0,,,1622.0,,,,,,,0,0,2,D
AI0084,2019-04-27,,GOI,BOM,,,,,,,,,,,0,1,77,55,19,4,1,,,1077.0,,,,,,,0,1,0,D
AI0084,2019-04-28,,GOI,BOM,,,,,,,,,,,0,1,147,91,57,0,3,,,2461.0,,,,,,,0,0,5,D
AI0091,2019-04-08,,BOM,AMD,,,,,,,,,,,0,9,144,112,38,3,1,,,2652.0,,,,,,,0,1,4,D
AI0091,2019-04-15,,BOM,AMD,,,,,,,,,,,0,9,164,118,49,6,1,,,2443.0,,,,,,,0,2,0,D
AI0093,2019-04-07,,MAA,BOM,,,,,,,,,,,0,0,1,1,0,0,0,,,,,,,,,,0,0,1,D
AI0093,2019-04-28,,MAA,BOM,,,,,,,,,,,0,4,134,89,47,2,0,,,1753.0,,,,,,,0,0,0,D
AI0094,2019-04-02,,BOM,MAA,,,,,,,,,,,0,8,111,100,18,1,0,,,1032.0,,,,,,,0,1,8,D
AI0094,2019-04-17,,BOM,MAA,,,,,,,,,,,0,12,148,133,26,1,0,,,1516.0,,,,,,,0,0,4,D
AI0101,2019-04-01,,BOM,DEL,,,,,,,,,,,0,1,45,31,14,1,0,,,988.0,,,,,,,0,1,9,D
AI0101,2019-04-03,,BOM,DEL,,,,,,,,,,,0,8,102,90,20,0,0,,,,,,,,,,0,0,9,D
AI0101,2019-04-06,,DEL,JFK,,,,,,,,,,,0,30,202,183,41,8,6,,,7369.0,0.0,0.0,0.0,,,,0,0,1,D
AI0101,2019-04-14,,DEL,JFK,,,,,,,,,,,1,29,243,212,48,13,9,,,0.0,,,,,,,0,0,4,D
AI0101,2019-04-15,,DEL,JFK,,,,,,,,,,,3,29,234,205,53,8,4,,,0.0,0.0,0.0,0.0,,,,0,0,4,D
AI0102,2019-04-05,,JFK,DEL,,,,,,,,,,,0,29,231,201,38,21,3,,,7949.0,,,,,,,0,0,7,I
AI0102,2019-04-13,,JFK,DEL,,,,,,,,,,,2,29,303,263,45,26,6,,,9309.0,,,,,,,0,0,3,I
AI0102,2019-04-14,,JFK,DEL,,,,,,,,,,,4,29,214,196,41,10,3,,,7388.0,,,,,,,0,0,2,I
AI0103,2019-04-12,,BOM,IAD,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,D
AI0103,2019-04-12,,DEL,IAD,,,,,,,,,,,0,24,169,139,47,7,5,,,6944.0,,,,,,,0,1,2,D
AI0103,2019-04-14,,DEL,IAD,,,,,,,,,,,2,26,180,150,46,12,7,,,6526.0,,,,,,,0,3,5,D
AI0104,2019-04-05,,IAD,DEL,,,,,,,,,,,0,15,115,91,26,13,4,,,3876.0,,,,,,,0,4,0,I
AI0104,2019-04-14,,IAD,DEL,,,,,,,,,,,2,28,101,106,22,3,3,,,4322.0,,,,,,,0,2,2,I
